chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr15	75896757	75896819	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	3,4,0,4,2,4,1,0,1,5,5,1,1	3,0,2,4,2,0,4,2,2,2,0,2,2,2	63	351	0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,nan,0.7358490566037735,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0	-0.06689536878216124	1.0	1.0
chr1	58480896	58480959	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0	100,84,117,50,58,135,60,1,122,77,67,52,50	100,5,63,59,63,59,75,59,128,82,27,101,64,41	64	352	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.14864864864864868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.01061776061776062	1.0	1.0
chr14	59384725	59384783	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	1,2,0,0,0,1,10,0,1,19,6,1,71	0,0,0,0,10,0,7,45,1,0,64,0,62,0	59	347	0.0,0.0,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	nan,nan,1.0,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan	-0.14285714285714285	0.710593343788174	1.0
chr14	69714723	69714778	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	17,76,66,202,74,18,227,6,44,271,176,98,105	34,70,145,147,232,141,133,161,31,22,148,19,213,116	56	344	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.04064272211720221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.002903051579800158	1.0	1.0
chr7	92040867	92042079	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	4,11,14,8,29,4,243,19,13,236,274,22,58	3,5,17,23,218,10,288,65,13,7,97,12,47,17	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.007518796992481203	1.0	1.0
chr4	44762475	44764618	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,4	0,0,0,0,0,0,2,0,0,0,0,0,1,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,1.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan	-0.3333333333333333	0.20950881602106242	1.0
chr4	99061015	99061178	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	599,575,555,416,409,626,97,6,553,86,129,432,7	624,120,361,321,84,220,83,51,774,582,19,672,44,390	164	452	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.007576773501408063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0005411981072434331	1.0	1.0
chr4	145138523	145138563	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	176,260,207,164,157,244,226,7,255,165,152,153,16	267,104,138,147,124,122,128,26,244,167,24,208,38,126	41	329	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.054952396859863084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.003925171204275935	1.0	1.0
chr4	150166483	150166635	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,1,0,0,0,0,0,0,0,8	0,0,1,1,0,0,0,4,0,0,15,0,2,0	153	441	nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,0.7424242424242424,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.1484848484848485	1.0	1.0
chr4	150908251	150908317	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,1,6,0,0,0,2,2,2,12,0,0,0	4,0,0,0,3,0,1,1,2,0,3,1,0,0	67	355	nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan	0.0,nan,1.0,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan	-0.125	0.22531495774029964	1.0
chr17	32381031	32381083	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0	58,64,144,63,77,51,67,1,132,144,202,95,164	66,3,63,87,87,54,119,134,65,30,111,38,166,65	53	341	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.16960954986321808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.01211496784737272	1.0	1.0
chr17	46935341	46935433	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	59,50,57,123,91,80,33,4,78,31,25,66,18	80,32,84,64,24,51,59,16,67,53,10,52,14,98	93	381	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.04650311241303551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0033216508866453936	1.0	1.0
chr11	59807742	59807799	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	1164,1203,1497,1032,842,1459,270,5,1629,223,279,843,78	1757,559,869,696,188,651,243,268,1262,1515,138,1020,286,975	58	346	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.006818002679908508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0004870001914220363	1.0	1.0
chr11	60709728	60709944	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,10,0,0,103,4,0,0	0,1,0,0,10,0,4,0,0,0,0,0,0,0	217	505	nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan	nan,0.0,1.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan	-0.25	0.12538825582686308	1.0
chr11	65855010	65855186	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	2706,4514,5242,5087,6237,3519,2717,145,3870,3527,2796,6667,1212	3496,7827,7353,6212,2107,4378,2305,3625,3065,3189,3141,3011,4438,8395	177	465	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.00035715767013377864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-2.551126215241276e-05	1.0	1.0
chr11	69665926	69666019	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	41,60,75,65,70,63,45,2,76,41,88,77,51	92,90,89,74,40,36,69,45,39,57,45,26,58,97	94	382	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.04366712391403749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0031190802795741063	1.0	1.0
chr12	69258628	69258861	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	2256,2440,3561,2075,2361,2624,454,6,3681,423,531,2955,38	3524,3068,3103,3071,339,2774,413,243,2686,2914,172,2814,169,2526	234	522	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0007183908045976795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-5.131362889983425e-05	1.0	1.0
chr6	17656445	17656550	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	8,6,7,3,4,3,11,2,5,48,7,1,12	1,2,3,4,9,5,12,6,4,2,8,3,5,2	106	394	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.5533707865168539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.03952648475120385	0.130204484109136	1.0
chr6	30687309	30693636	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	2,6,17,1,9,8,3,0,14,4,6,5,2	4,17,6,10,6,7,11,0,11,3,2,4,0,2	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.25,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0	-0.020833333333333332	1.0	1.0
chr6	143195316	143195412	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	11,5,5,7,2,12,54,3,6,49,45,6,5	13,0,1,8,51,2,56,23,16,7,13,13,20,4	97	385	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,nan,0.7987551867219918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.06144270667092244	1.0	1.0
chr19	11480400	11480451	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0	1,2,0,4,4,1,2,0,0,6,0,3,7	0,10,14,8,0,5,3,8,1,0,1,0,7,1	52	340	0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	nan,0.0,0.4829545454545454,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0	-0.048295454545454544	0.632375404287246	1.0
chr19	39539031	39539082	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,2,0,0,0,0	467,406,515,668,547,635,344,2,478,208,248,592,136	718,62,731,548,216,458,284,529,523,434,195,376,608,623	52	340	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.00886524822695034,0.0,0.0,0.0,0.0,0.0,0.0,0.029249827942188666,0.0,0.0,0.0,0.0	-0.002722505440652786	1.0	1.0
chr19	42250092	42250140	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	16,57,22,101,57,9,34,1,16,74,51,58,1	35,82,46,53,36,28,53,7,18,29,6,14,4,68	49	337	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.13006561173292164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.009290400838065831	1.0	1.0
chr19	43849625	43849775	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	13,29,12,29,36,31,10,0,24,11,16,27,2	33,10,32,25,11,12,17,9,9,26,5,11,15,41	151	439	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0832859040030356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.005948993143073971	1.0	1.0
chr19	48645848	48645973	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0	248,104,627,144,77,335,654,21,607,492,546,144,971	462,162,142,248,430,143,532,2150,594,345,158,414,2273,108	126	414	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.044230769230769185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.003159340659340656	1.0	1.0
chr2	24824894	24824944	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	14,26,77,26,60,25,6,1,61,11,18,73,17	41,92,75,54,4,62,16,6,32,22,9,24,7,55	51	339	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.08141210374639762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00581515026759983	1.0	1.0
chr2	37645324	37645470	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,1,0,0	224,558,410,920,626,480,172,13,375,338,222,545,27	384,347,1292,567,174,387,123,57,367,259,67,279,98,1452	147	435	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.002285155942193362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010495078170237426,0.0,0.0	-0.0009128738651736278	1.0	1.0
chr2	69993813	69993865	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	14,11,22,7,12,10,9,0,11,5,18,11,9	11,10,15,12,13,4,5,18,15,8,29,10,22,7	53	341	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.30017605633802813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.021441146881287725	1.0	1.0
chr2	113699920	113700060	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,1,0,1,0	0,0,0,0,0,0,1,0,0,0,5,0,2,0	141	429	nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan	nan,nan,1.0,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan	-0.25	1.0	1.0
chr2	148690234	148690303	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	157,177,152,284,216,201,145,10,171,270,168,230,65	190,127,263,349,163,179,178,58,218,144,45,162,67,200	70	358	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.019075021312872864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0013625015223480616	1.0	1.0
chr2	165682883	165683073	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	28,47,22,80,160,36,125,2,17,89,181,180,18	21,47,360,236,49,232,120,142,27,29,68,29,118,119	191	479	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.00691806640766035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0004941476005471679	1.0	1.0
chr8	91070407	91070448	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	50,94,40,34,82,62,71,5,50,84,58,71,6	80,8,46,48,53,29,53,6,63,57,5,45,11,43	42	330	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.1458885941644562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.01042061386888973	1.0	1.0
chrX	150987206	150987838	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	1395,820,1587,647,1149,1261,232,8,1456,106,380,1333,16	1843,775,1298,1200,126,1084,165,97,2822,1507,126,1371,77,983	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0015384615384615996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00010989010989011425	1.0	1.0
chr10	97674836	97674879	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	302,456,462,650,387,341,1004,58,476,570,335,341,35	382,365,458,358,547,314,633,223,401,374,59,260,173,544	44	332	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.01620777191954692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0011576979942533514	1.0	1.0
chr11	84905644	84905905	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,0,0,0,0,0,0,0,0,0	1,0,4,2,0,0,1,0,1,1,3,2,111	3,0,0,0,1,1,2,58,2,0,74,1,168,1	262	550	0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	-0.09090909090909091	1.0	1.0
chr11	101991513	101991607	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,67	0,0,0,0,0,1,0,11,0,0,16,0,17,0	95	383	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0	nan,nan,nan,1.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.2	0.1464183300484816	1.0
chr11	117702401	117702438	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,30	0,0,0,1,1,0,0,23,0,0,20,0,19,0	38	326	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,0.8956043956043956,0.0,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.17912087912087912	0.20441973622965948	1.0
chr14	31168323	31168411	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	38,74,69,91,102,67,307,10,64,226,233,70,379	58,26,92,129,204,61,226,251,77,39,184,62,245,76	89	377	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.03179288244223322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0022709201744452296	1.0	1.0
chr19	4197417	4197476	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,5,0,2,8,7,0,174	0,0,0,0,7,0,7,31,1,0,4,1,73,0	60	348	nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0	nan,nan,nan,1.0,0.0,nan,0.0,0.0,0.0,nan,0.7435897435897436,0.0,0.0,nan	-0.21794871794871795	0.00343933146083808	0.3399205927128302
chr19	34672363	34672435	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,3,0,2,4,3,0,38	0,0,0,2,1,0,2,41,1,0,49,1,16,0	73	361	0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0	nan,nan,nan,0.8317972350230415,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan	-0.10397465437788019	0.6078204552794142	1.0
chr19	44132002	44132085	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	14,21,14,43,20,17,67,0,30,36,54,20,11	32,6,20,37,30,14,53,13,31,18,9,30,16,21	84	372	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.1931464174454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.01379617267467735	1.0	1.0
chr4	26340348	26340416	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	1,1,5,1,1,1,2,0,2,18,0,0,13	2,0,4,2,8,1,7,13,2,0,19,3,15,4	69	357	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0	0.0,nan,0.0,0.7212121212121212,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	-0.0601010101010101	0.44029333405557003	1.0
chr4	41635148	41635204	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,3,0,2,31,2,1,0,1,6,2,15,29	1,9,9,13,5,5,3,38,0,0,53,0,65,12	57	345	nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.31767955801104975,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	-0.02887995981918634	0.5107169420342622	1.0
chr4	139410530	139410591	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	1,0,2,0,0,0,2,0,2,2,3,1,27	0,0,0,0,3,0,1,16,0,0,16,0,13,1	62	350	0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0	nan,nan,nan,1.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0	-0.14285714285714285	0.9047133061979228	1.0
chr9	8946951	8947006	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,231	0,0,0,0,0,0,0,55,0,0,116,0,60,0	56	344	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,1.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.25	0.6712065330014247	1.0
chr9	110108393	110109025	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,1,0,1,0,0,0,1,0,0,0,9	0,0,1,0,0,1,0,4,0,0,11,0,1,2	288	576	nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,0.0	nan,nan,0.0,1.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0	-0.14285714285714285	0.7380803578526646	1.0
chr16	14188405	14188483	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,2,2,2,1,0,0,1,1,1,0,96	3,0,0,0,0,1,0,36,2,0,35,3,57,1	79	367	nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,0.0	0.0,nan,nan,1.0,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0	-0.1111111111111111	0.9165553743325151	1.0
chr7	19698341	19698403	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,3,0,1,0,0,0,0,0,0,0,0	218,268,248,333,272,217,68,7,232,182,64,255,368	483,34,338,207,63,149,70,165,224,281,133,203,176,394	63	351	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.07471264367816088,0.0,0.03604436229205177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.007911214712158046	1.0	1.0
chr7	26371935	26371988	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,1,0,0,0,0,0,0,0,0	244,53,220,61,37,318,153,8,244,170,134,65,507	245,11,47,46,110,39,157,838,259,193,304,217,877,46	54	342	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.21590909090909094,0.0,0.13970588235294112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.025401069518716575	1.0	1.0
chr7	45614996	45615068	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,4,0,1,1,6,0,26	4,0,0,0,1,0,1,28,2,0,55,1,38,0	73	361	nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0	0.0,nan,nan,1.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan	-0.1111111111111111	0.8717333185754317	1.0
chr7	122595074	122595161	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,0,0,0,2,0,0,0,0,2,0	88	376	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,1.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan	-0.3333333333333333	0.5919309103540262	1.0
chr7	130536917	130536982	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,59,0,0,102,41,4,202	0,4,3,5,48,1,62,175,0,0,329,0,235,0	66	354	nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0	nan,0.0,0.0,0.6820809248554913,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan	-0.07578676942838793	1.0	1.0
chr7	130536914	130536982	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,60,0,0,102,41,4,202	0,4,3,5,47,1,60,181,0,0,333,0,244,0	69	357	nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0	nan,0.0,0.0,0.5085470085470085,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan	-0.056505223171889836	1.0	1.0
chr10	77593018	77593062	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,7	0,0,0,0,0,0,0,10,0,1,2,0,7,0	45	333	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0	nan,nan,nan,1.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan	-0.2	0.9643250815847174	1.0
chr10	82670153	82670277	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,11	1,0,0,0,0,0,0,14,0,0,19,0,16,0	125	413	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	0.0,nan,nan,1.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan	-0.2	0.8422059538673659	1.0
