chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr6	85610937	85610992	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	41,72,60,84,32,60,57,31,47,30,91,78,98,85,55,71,36,88,38,80,39,43,61,46,41,42,91,52,32,64,63,65,302,111,35,54	17,29,77,69,79,42,22,52,78,160,107,67,106,71,27,72,57,49,91,27,33,29,29,64,103,33,32,22,60,31,30,33,43,49,86,268,300	56	344	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12628487518355358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22631578947368414,0.11894882434301512,0.0,0.0,0.16104868913857673,0.1631878557874762,0.0,0.0,0.0,0.0,0.18534482758620685	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31272727272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.018801546589925784	1.0	1.0
chr17	18256937	18256962	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,107,48,89,31,161,150,95,15,38,110,160,163,78,50,59,85,99,119,87,32,54,16,34,36,31,106,48,30,93,67,116,173,181,137,34	5,128,121,44,36,62,5,12,66,66,164,84,176,48,133,31,24,32,114,87,33,143,33,168,140,101,22,8,18,44,30,125,89,27,99,201,291	26	314	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13407344150298894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.003724262263971915	1.0	1.0
chr15	85138066	85138877	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0	9,7,13,3,11,4,16,0,12,8,7,5,8,7,13,9,1,4,4,4,11,14,8,7,6,14,5,6,8,6,11,6,26,7,3,12	3,3,0,4,8,12,5,11,8,14,7,7,7,9,1,11,7,5,3,0,9,9,4,5,9,0,4,2,5,11,11,3,5,5,5,18,31	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.4444444444444444,0.0,0.0	-0.014571442612132572	1.0	1.0
chr14	33383496	33383873	0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0	2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0	0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3	288	576	0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.967741935483871,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,0.0,0.0	-0.08397337429595492	1.0	1.0
chr12	66511570	66511989	0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0	1,0,0,0,2,2,0,1,5,2,0,0,0,0,3,0,0,0,0,0,4,5,7,4,2,1,0,0,1,0,0,1,0,0,0,7	0,0,0,1,2,7,3,5,0,39,1,0,0,3,0,1,4,3,0,0,3,0,3,1,0,1,6,1,6,1,1,0,0,7,1,1,0	288	576	0.0,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,0.8,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0	nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.8888888888888888,0.0,nan	0.011352657004830922	0.35966299306414606	1.0
chr4	6434316	6435056	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0	3,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,6,0,0,2,0,0,0	288	576	0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.625,nan,nan,0.0,1.0,nan,nan	-0.022727272727272735	1.0	1.0
chr4	118160029	118160133	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0	3,0,0,0,4,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0	2,0,0,1,0,0,1,6,0,3,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,5,0,0,2,0,0,1	105	393	0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan	0.0,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.7891566265060241,nan,nan,0.0,1.0,nan,0.0	-0.014335416532439915	0.49801038758162786	1.0
chr7	25120437	25120840	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0	47,8,5,3,79,24,19,21,45,44,5,5,27,1,62,10,14,7,7,9,40,67,49,74,65,45,7,47,49,2,7,0,29,16,9,70	25,6,4,55,74,57,26,47,4,170,2,5,20,71,9,79,56,41,6,27,52,7,52,21,4,10,34,30,53,53,78,7,11,47,4,12,28	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395354,0.0,0.0,0.0,0.5,0.0,0.0	-0.013506647159177938	1.0	1.0
chr7	102073317	102074252	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0	0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6666666666666667,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,1.0,nan,0.0,0.0,0.6666666666666667,0.0,nan	-0.05627705627705627	1.0	1.0
chr2	167503602	167503944	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0	3,0,0,0,4,4,9,2,8,0,0,0,9,0,1,0,0,0,0,0,0,7,6,0,0,0,0,0,1,0,0,0,3,7,0,0	0,1,0,0,0,7,0,2,1,8,0,0,6,0,0,0,3,0,0,2,1,0,1,7,0,0,0,0,0,5,4,0,1,1,0,2,0	288	576	0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,0.9411764705882353,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan	nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.8888888888888888,nan,0.0,0.0,1.0,0.0,nan	-0.038712921065862244	0.1431165866372448	1.0
chr13	66998446	66998549	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0	1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,4,0,0,0	0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,5,1,2,0	104	392	0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.8828828828828829,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.91875,nan,nan,0.0,0.7903225806451613,0.0,nan	-0.07280915996641803	0.48397249301586054	1.0
chr13	100651718	100652862	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0	0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	288	576	nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666667,nan,nan	0.03174603174603173	0.6248957349843288	1.0
chr1	36202584	36202778	0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	195	483	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	1.0	0.11778040548152224	1.0
chr1	173679037	173679661	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0	23,41,3,72,26,1,0,1,56,41,0,80,0,87,25,2,0,0,2,62,44,45,48,0,0,34,40,0,24,41,61,2,1,1,0,32	0,2,2,0,0,37,0,41,0,1,61,72,1,0,0,0,0,0,0,1,19,2,16,1,65,0,39,0,0,51,35,0,0,0,75,1,0	288	576	0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,0.19354838709677413,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0	nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.18604651162790697,nan,nan,nan,0.13793103448275867,0.0,nan	-0.009882991013936186	1.0	1.0
chr16	3975819	3976328	0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0	288	576	nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,0.0,1.0,nan,nan	-0.0222222222222222	0.7149126033516526	1.0
chr6	38020984	38021548	0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0	2,0,4,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,1,0,0,1,10,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0	288	576	0.0,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.8888888888888888,nan,nan,0.0,0.8571428571428571,0.0,nan	-0.06782106782106781	1.0	1.0
chrX	75759555	75760231	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0	2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,2	0,0,0,0,1,2,1,0,0,8,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0	288	576	0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,nan,nan,nan,1.0,nan,nan	-0.08181818181818182	1.0	1.0
chr11	34080221	34080572	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0	0,0,1,2,0,2,2,2,0,0,0,0,0,2,0,6,0,0,0,3,0,1,0,0,0,3,0,0,0,0,5,0,11,2,0,0	0,0,0,0,0,0,0,0,6,4,0,3,2,0,0,0,2,0,0,1,0,1,0,4,0,2,0,0,0,2,0,0,0,1,4,10,0	288	576	nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,1.0,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,0.0,1.0,nan,nan,0.0,0.5,0.0,nan	-0.03571428571428571	0.21089421639443973	1.0
chr11	106679804	106681031	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,6,4,6,58,0,2,0,41,53,4,7,2,5,41,4,0,3,4,8,35,57,38,50,55,27,7,47,36,5,8,1,20,0,1,32	6,0,5,46,53,40,8,41,6,175,0,12,2,41,0,57,70,53,4,0,29,2,27,3,1,0,38,9,56,36,68,2,0,46,9,28,13	288	576	0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976716,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0	0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.0014534883720930224	1.0	1.0
chr11	118505256	118505622	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0	50,34,23,33,53,70,49,48,44,11,44,66,85,32,33,37,20,48,33,32,21,37,39,29,24,23,35,30,33,32,39,55,112,86,22,33	11,24,49,33,34,37,9,48,48,94,52,39,89,40,31,28,32,23,47,44,24,26,23,63,63,34,15,6,29,36,52,28,16,31,38,149,136	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121215,0.0,0.0,0.0,0.09523809523809523,0.0,0.0	-0.0053040053040053076	1.0	1.0
chr19	37598678	37599092	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0	0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1	2,0,0,0,0,1,1,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,1,0,3,0	288	576	nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0	0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,0.6666666666666667,nan,nan,0.0,1.0,0.0,nan	0.038461538461538436	1.0	1.0
chr15	59347692	59348384	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0	288	576	nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan	0.06666666666666667	1.0	1.0
chr13	67105975	67107567	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,1,0,0,0,2,6,0,0,0,0,1,0,0,0,0,0,1,4,5,0,0,3,0,0,1,0,0,0,2,0,0,0	0,0,0,0,0,6,0,1,1,30,0,0,0,0,0,0,3,2,0,0,2,0,3,0,0,0,2,2,4,7,0,0,0,3,1,0,0	288	576	nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan	0.08333333333333333	0.45048293790695626	1.0
