chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr11	96261764	96262193	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,6,6,0,1,0,0,4,2,3,7,1,1,11,9,2,2,1,8,0,0,22,0,8,11,1,1,1,3,4,0,0,1,1,0,0,0,0,1,2,1,1,21,0,0,0,2,0	0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,3,0,0,1,0,3,1,6,1,0,2,0,0,0,2,3,3,1,0,0,0,0,2,0,0,3,0,0,3,0	288	576	nan,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan	nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,1.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan	-0.05	1.0	1.0
chr11	106097113	106098124	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	281,467,242,500,575,330,375,9,256,321,472,537,88,244,33,699,628,266,392,280,544,342,183,189,241,617,604,393,92,45,335,72,121,108,49,169,23,11,99,86,102,204,140,44,521,50,17,32,76,31	93,99,112,184,92,87,93,32,29,97,268,88,48,226,205,83,97,219,63,83,186,189,35,76,128,62,216,104,163,51,53,37,42,75,62,84,37,98,105,31,99,103,422,116,107,317,105,15,36,93	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0017391304347826098	1.0	1.0
chr11	120686702	120687002	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	-0.25	0.47339755407539486	1.0
chr3	33142532	33142848	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2878,3430,3299,4686,2100,4014,3347,207,2992,1728,2336,1792,89,4236,1327,1783,2207,2597,1398,2438,257,4189,3095,171,3195,232,2863,4096,28,266,548,145,23,135,429,49,376,242,39,35,31,40,368,258,120,380,250,394,146,272	138,44,52,62,145,204,126,6,322,124,59,50,27,64,59,57,137,44,433,40,35,44,334,135,395,39,59,130,46,270,31,356,336,104,97,117,9,43,370,405,23,129,888,26,32,699,135,246,7,172	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00591715976331364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0001183431952662728	1.0	1.0
chr3	41733514	41734167	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	-0.3333333333333333	0.3618145833477454	1.0
chr3	98813881	98814181	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,4,6,14,13,5,10,0,10,8,8,2,0,2,0,12,5,4,7,1,0,1,0,4,1,3,16,0,4,2,7,3,0,0,1,0,0,0,0,0,2,0,0,2,4,3,0,0,3,0	0,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,2,0,0,1,0,4,0,1,0,0,0,0,0,0,0,5,0,0,0,0	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan	nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,1.0,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan	-0.0625	1.0	1.0
chr3	104050735	104050792	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	58	346			0.0	1.0	1.0
chr3	116350192	116351205	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,3,4,0,0,0,1,1,1,7,12,1,0,3,2,0,2,0,39,0,0,37,0,26,11,0,7,2,4,3,8,0,1,0,1,0,0,3,8,6,0,3,18,2,0,0,3,0	0,0,2,0,0,0,4,1,0,2,0,1,15,2,0,0,0,7,1,1,2,0,0,0,0,8,0,3,0,2,5,0,0,0,0,0,0,0,0,0,2,0,1,4,5,8,0,0,0,0	288	576	0.0,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan	nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan	-0.047619047619047616	1.0	1.0
chr1	30949390	30949548	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	23,31,58,21,35,10,30,2,44,61,58,55,7,30,35,42,60,27,35,44,6,34,18,17,28,4,19,29,0,11,49,14,3,2,6,2,1,11,1,0,2,1,2,9,7,10,6,4,20,0	1,0,0,0,1,2,15,1,4,13,1,0,2,0,1,0,6,3,13,1,7,2,3,1,2,0,0,11,1,8,0,3,4,14,9,10,0,0,5,2,0,1,2,2,3,31,1,9,2,3	159	447	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan	0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,0.4127423822714682,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.010861641638722847	1.0	1.0
chr1	44781107	44781589	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	2,4,10,1,0,3,1,0,14,0,2,3,0,2,2,6,4,6,3,1,2,0,1,3,1,1,1,5,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0	288	576	0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,0.0,nan,nan,nan,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan	-0.2222222222222222	1.0	1.0
chr1	150083809	150084579	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,2,2,3,4,0,4,0,3,12,10,4,4,3,0,2,3,7,3,5,4,3,0,12,0,17,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,0,3,0	0,0,1,1,0,0,0,0,0,2,0,0,6,0,0,0,0,1,3,0,2,0,0,0,0,7,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0	288	576	0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan	nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan	-0.07142857142857142	1.0	1.0
chr1	150407578	150408008	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,2,0,0,2,4,1,7,0,4,1,1,1,2,0,5,0,0,9,0,12,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,0,1,0	0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,2,0,2,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0	288	576	nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan	nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan	-0.07142857142857142	0.12389324177369576	0.9505602170568037
chr1	156669030	156669370	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0	576,1274,1723,2421,5160,864,666,22,1111,446,1143,5467,171,818,5933,7240,5240,392,4331,783,113,819,827,456,633,76,4635,836,42,372,2129,687,24,747,278,35,125,216,19,32,46,45,703,386,77,244,211,133,692,107	687,14,8,47,770,758,793,14,85,845,60,15,10,48,45,12,850,38,243,14,44,21,179,693,692,15,54,695,20,343,10,197,189,921,929,961,13,19,703,137,32,688,1819,34,28,2528,748,219,15,732	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471204188481686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319148936170248,0.0,0.0,0.0	-0.0003158070624930387	1.0	1.0
chr1	156673021	156673529	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	404,955,905,1648,4092,570,498,13,644,310,775,4025,33,736,9912,4751,4012,239,3208,596,20,546,735,97,379,12,3448,541,44,460,1666,498,18,563,303,22,133,221,20,15,37,24,500,492,50,307,209,141,428,99	483,19,15,33,559,485,697,2,129,687,41,12,18,49,44,18,723,31,286,18,22,14,192,577,508,15,34,439,24,441,21,199,177,788,786,717,6,8,518,128,14,516,1196,16,21,1924,561,211,6,471	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011173184357541888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.00022346368715083775	1.0	1.0
chr8	79665144	79665757	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,113,54,331,244,21,878,29,40,1228,1312,304,2558,30,98,1612,1243,448,778,885,8283,37,15,4604,31,7629,91,39,2640,4,247,87,1880,647,12,3675,6,17,2554,2477,2661,2675,191,3,7996,11,37,6,87,12	419,3551,3534,3782,641,137,519,499,12,476,3516,3214,2392,3289,3236,3427,448,2677,9,3209,2592,3930,31,428,201,2463,3257,90,3793,3,2335,37,28,276,292,255,541,3299,185,8,2584,448,605,1804,1840,332,613,20,518,140	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.001333333333333333	1.0	1.0
chr8	79665144	79666091	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	9,50,13,147,98,11,397,13,18,682,716,131,2216,11,98,701,591,225,309,433,5113,18,6,5323,11,4775,35,13,595,0,120,45,430,329,2,1902,3,1,708,707,607,1312,87,2,4201,3,6,1,43,3	205,961,924,1951,297,68,246,246,1,227,1748,880,650,1649,1611,887,217,1297,1,943,1305,2065,7,209,103,682,1582,43,1976,1,642,8,6,139,142,104,268,940,95,1,691,206,310,429,436,160,306,2,247,73	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.005	1.0	1.0
chr8	91035066	91035473	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,5,0,2,2,0,0,2,0,1,0,3,5,0,0,2,0,4,0,2,0,2,7,1,4,2,1,1,0,3,2,0,0,0,0,2,3,0,0,0,1,0,0,8,0,3,2,0,0	0,1,1,0,0,0,2,0,0,1,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,3,0,2,0,0,1,0,1,0,1,2,0,1,0,2,0,1,3,0,0,4,0,0,0,0	288	576	0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0,nan,nan	nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.8,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan	-0.04	1.0	1.0
